sid,pid,y
s9,p149,1
s9,p150,1
s9,p151,1
s9,p152,1
s9,p153,1
s9,p154,0
s9,p155,0
s9,p156,1
s9,p157,1
s9,p158,0
s9,p159,1
s9,p160,1
s9,p161,1
s9,p162,1
s9,p163,0
s9,p164,1
s9,p165,1
s9,p166,1
s9,p167,1
s9,p168,1
s9,p169,1
s9,p170,1
s9,p171,1
s9,p172,1
s9,p173,1
s9,p174,1
s9,p175,1
s9,p176,0
s9,p177,0
s9,p178,1
s9,p179,0
s9,p180,0
s9,p181,0
s9,p182,0
s9,p183,1
s9,p184,0
s9,p185,1
s9,p186,0
s9,p187,1
s9,p188,0
s9,p189,1
s9,p190,1
s9,p191,1
s9,p192,0
s9,p193,0
s9,p194,1
s9,p195,1
s9,p196,1
s9,p197,1
s9,p198,0
s9,p199,0
s9,p200,1
s10,p1,0
s10,p2,0
s10,p3,1
s10,p4,0
s10,p5,1
s10,p6,1
s10,p7,1
s10,p8,1
s10,p9,0
s10,p10,1
s10,p11,1
s10,p12,1
s10,p13,1
s10,p14,1
s10,p15,0
s10,p16,0
s10,p17,0
s10,p18,0
s10,p19,1
s10,p20,0
s10,p21,0
s10,p22,0
s10,p23,0
s10,p24,1
s10,p25,0
s10,p26,0
s10,p27,0
s10,p28,0
s10,p29,0
s10,p30,0
s10,p31,1
s10,p32,1
s10,p33,1
s10,p34,1
s10,p35,0
s10,p36,1
s10,p37,0
s10,p38,0
s10,p39,1
s10,p40,0
s10,p41,0
s10,p42,0
s10,p43,1
s10,p44,0
s10,p45,0
s10,p46,1
s10,p47,1
s10,p48,0
s10,p49,1
s10,p50,0
s10,p51,1
s10,p52,1
s10,p53,1
s10,p54,0
s10,p55,0
s10,p56,1
s10,p57,1
s10,p58,1
s10,p59,1
s10,p60,1
s10,p61,0
s10,p62,1
s10,p63,0
s10,p64,1
s10,p65,1
s10,p66,0
s10,p67,1
s10,p68,1
s10,p69,1
s10,p70,1
s10,p71,1
s10,p72,0
s10,p73,1
s10,p74,0
s10,p75,1
s10,p76,1
s10,p77,0
s10,p78,1
s10,p79,1
s10,p80,0
s10,p81,0
s10,p82,1
s10,p83,0
s10,p84,1
s10,p85,1
s10,p86,0
s10,p87,0
s10,p88,1
s10,p89,1
s10,p90,1
s10,p91,0
s10,p92,0
s10,p93,0
s10,p94,1
s10,p95,1
s10,p96,1
s10,p97,0
s10,p98,0
s10,p99,0
s10,p100,1
s10,p101,0
s10,p102,1
s10,p103,1
s10,p104,0
s10,p105,1
s10,p106,1
s10,p107,0
s10,p108,1
s10,p109,1
s10,p110,1
s10,p111,1
s10,p112,0
s10,p113,0
s10,p114,1
s10,p115,0
s10,p116,0
s10,p117,1
s10,p118,0
s10,p119,1
s10,p120,0
s10,p121,0
s10,p122,1
s10,p123,0
s10,p124,0
s10,p125,0
s10,p126,1
s10,p127,1
s10,p128,1
s10,p129,0
s10,p130,0
s10,p131,1
s10,p132,1
s10,p133,1
s10,p134,1
s10,p135,1
s10,p136,1
s10,p137,0
s10,p138,0
s10,p139,1
s10,p140,1
s10,p141,0
s10,p142,0
s10,p143,0
s10,p144,0
s10,p145,0
s10,p146,1
s10,p147,0
s10,p148,0
s10,p149,1
s10,p150,0
s10,p151,0
s10,p152,1
s10,p153,0
s10,p154,0
s10,p155,1
s10,p156,0
s10,p157,0
s10,p158,1
s10,p159,1
s10,p160,1
s10,p161,0
s10,p162,1
s10,p163,1
s10,p164,0
s10,p165,1
s10,p166,0
s10,p167,1
s10,p168,0
s10,p169,1
s10,p170,0
s10,p171,0
s10,p172,0
s10,p173,0
s10,p174,0
s10,p175,1
s10,p176,0
s10,p177,1
s10,p178,1
s10,p179,1
s10,p180,0
s10,p181,0
s10,p182,0
s10,p183,1
s10,p184,0
s10,p185,0
s10,p186,0
s10,p187,1
s10,p188,1
s10,p189,0
s10,p190,0
s10,p191,1
s10,p192,1
s10,p193,0
s10,p194,0
s10,p195,0
s10,p196,1
s10,p197,0
s10,p198,1
s10,p199,0
s10,p200,0
s11,p1,1
s11,p2,1
s11,p3,0
s11,p4,0
s11,p5,1
s11,p6,1
s11,p7,0
s11,p8,0
s11,p9,1
s11,p10,0
s11,p11,0
s11,p12,1
s11,p13,1
s11,p14,1
s11,p15,0
s11,p16,1
s11,p17,1
s11,p18,0
s11,p19,1
s11,p20,0
s11,p21,1
s11,p22,0
s11,p23,1
s11,p24,0
s11,p25,0
s11,p26,1
s11,p27,1
s11,p28,1
s11,p29,1
s11,p30,1
s11,p31,1
s11,p32,1
s11,p33,0
s11,p34,1
s11,p35,0
s11,p36,0
s11,p37,0
s11,p38,0
s11,p39,0
s11,p40,1
s11,p41,0
s11,p42,0
s11,p43,1
s11,p44,1
s11,p45,1
s11,p46,0
s11,p47,0
s11,p48,1
s11,p49,1
s11,p50,1
s11,p51,1
s11,p52,1
s11,p53,0
s11,p54,1
s11,p55,1
s11,p56,1
s11,p57,1
s11,p58,0
s11,p59,1
s11,p60,1
s11,p61,0
s11,p62,0
s11,p63,1
s11,p64,0
s11,p65,0
s11,p66,1
s11,p67,1
s11,p68,0
s11,p69,1
s11,p70,1
s11,p71,1
s11,p72,0
s11,p73,0
s11,p74,0
s11,p75,1
s11,p76,0
s11,p77,0
s11,p78,1
s11,p79,1
s11,p80,1
s11,p81,1
s11,p82,1
s11,p83,1
s11,p84,0
s11,p85,0
s11,p86,0
s11,p87,0
s11,p88,0
s11,p89,1
s11,p90,0
s11,p91,0
s11,p92,0
s11,p93,0
s11,p94,1
s11,p95,1
s11,p96,0
s11,p97,1
s11,p98,1
s11,p99,0
s11,p100,1
s11,p101,0
s11,p102,1
s11,p103,0
s11,p104,1
s11,p105,1
s11,p106,1
s11,p107,0
s11,p108,0
s11,p109,1
s11,p110,0
s11,p111,0
s11,p112,1
s11,p113,0
s11,p114,0
s11,p115,0
s11,p116,1
s11,p117,0
s11,p118,1
s11,p119,1
s11,p120,1
s11,p121,1
s11,p122,1
s11,p123,1
s11,p124,1
s11,p125,1
s11,p126,1
s11,p127,1
s11,p128,0
s11,p129,1
s11,p130,1
s11,p131,0
s11,p132,0
s11,p133,0
s11,p134,0
s11,p135,1
s11,p136,1
s11,p137,0
s11,p138,0
s11,p139,0
s11,p140,1
s11,p141,1
s11,p142,0
s11,p143,1
s11,p144,1
s11,p145,1
s11,p146,0
s11,p147,1
s11,p148,1
s11,p149,1
s11,p150,0
s11,p151,1
s11,p152,1
s11,p153,1
s11,p154,0
s11,p155,0
s11,p156,1
s11,p157,1
s11,p158,1
s11,p159,0
s11,p160,0
s11,p161,1
s11,p162,1
s11,p163,0
s11,p164,1
s11,p165,0
s11,p166,1
s11,p167,0
s11,p168,1
s11,p169,1
s11,p170,0
s11,p171,0
s11,p172,1
s11,p173,1
s11,p174,0
s11,p175,1
s11,p176,1
s11,p177,0
s11,p178,0
s11,p179,0
s11,p180,1
s11,p181,1
s11,p182,1
s11,p183,0
s11,p184,0
s11,p185,1
s11,p186,1
s11,p187,0
s11,p188,1
s11,p189,1
s11,p190,1
s11,p191,1
s11,p192,0
s11,p193,1
s11,p194,0
s11,p195,1
s11,p196,1
s11,p197,1
s11,p198,0
s11,p199,1
s11,p200,1
s12,p1,0
s12,p2,0
s12,p3,1
s12,p4,0
s12,p5,0
s12,p6,0
s12,p7,1
s12,p8,1
s12,p9,1
s12,p10,0
s12,p11,0
s12,p12,0
s12,p13,0
s12,p14,0
s12,p15,0
s12,p16,1
s12,p17,0
s12,p18,0
s12,p19,1
s12,p20,1
s12,p21,0
s12,p22,0
s12,p23,0
s12,p24,0
s12,p25,1
s12,p26,1
s12,p27,1
s12,p28,1
s12,p29,1
s12,p30,0
s12,p31,1
s12,p32,1
s12,p33,0
s12,p34,0
s12,p35,1
s12,p36,0
s12,p37,0
s12,p38,1
s12,p39,1
s12,p40,0
s12,p41,0
s12,p42,0
s12,p43,0
s12,p44,1
s12,p45,0
s12,p46,0
s12,p47,1
s12,p48,1
s12,p49,0
s12,p50,1
s12,p51,1
s12,p52,0
s12,p53,0
s12,p54,0
s12,p55,0
s12,p56,1
s12,p57,1
s12,p58,0
s12,p59,0
s12,p60,1
s12,p61,0
s12,p62,1
s12,p63,1
s12,p64,1
s12,p65,0
s12,p66,1
s12,p67,0
s12,p68,0
s12,p69,1
s12,p70,1
s12,p71,0
s12,p72,1
s12,p73,1
s12,p74,0
s12,p75,1
s12,p76,1
s12,p77,1
s12,p78,1
s12,p79,0
s12,p80,0
s12,p81,0
s12,p82,0
s12,p83,0
s12,p84,0
s12,p85,1
s12,p86,1
s12,p87,1
s12,p88,1
s12,p89,0
s12,p90,1
s12,p91,0
s12,p92,0
s12,p93,0
s12,p94,0
s12,p95,1
s12,p96,1
s12,p97,0
s12,p98,1
s12,p99,0
s12,p100,1
s12,p101,0
s12,p102,1
s12,p103,0
s12,p104,0
s12,p105,1
s12,p106,1
s12,p107,0
s12,p108,0
s12,p109,0
s12,p110,1
s12,p111,0
s12,p112,0
s12,p113,1
s12,p114,0
s12,p115,1
s12,p116,0
s12,p117,0
s12,p118,0
s12,p119,0
s12,p120,1
s12,p121,0
s12,p122,0
s12,p123,1
s12,p124,1
s12,p125,1
s12,p126,0
s12,p127,0
s12,p128,1
s12,p129,0
s12,p130,1
s12,p131,0
s12,p132,0
s12,p133,1
s12,p134,0
s12,p135,0
s12,p136,1
s12,p137,1
s12,p138,1
s12,p139,0
s12,p140,0
s12,p141,0
s12,p142,1
s12,p143,0
s12,p144,0
s12,p145,1
s12,p146,0
s12,p147,0
s12,p148,0
s12,p149,0
s12,p150,0
s12,p151,0
s12,p152,1
s12,p153,0
s12,p154,0
s12,p155,0
s12,p156,1
s12,p157,0
s12,p158,1
s12,p159,0
s12,p160,1
s12,p161,1
s12,p162,1
s12,p163,1
s12,p164,0
s12,p165,0
s12,p166,0
s12,p167,1
s12,p168,1
s12,p169,0
s12,p170,1
s12,p171,1
s12,p172,1
s12,p173,0
s12,p174,1
s12,p175,1
s12,p176,0
s12,p177,0
s12,p178,0
s12,p179,1
s12,p180,1
s12,p181,1
s12,p182,0
s12,p183,1
s12,p184,0
s12,p185,0
s12,p186,0
s12,p187,0
s12,p188,0
s12,p189,0
s12,p190,0
s12,p191,1
s12,p192,0
s12,p193,0
s12,p194,0
s12,p195,1
s12,p196,1
s12,p197,1
s12,p198,0
s12,p199,1
s12,p200,1
s13,p1,1
s13,p2,1
s13,p3,0
s13,p4,1
s13,p5,1
s13,p6,0
s13,p7,1
s13,p8,0
s13,p9,0
s13,p10,0
s13,p11,0
s13,p12,0
s13,p13,0
s13,p14,0
s13,p15,1
s13,p16,0
s13,p17,1
s13,p18,0
s13,p19,0
s13,p20,1
s13,p21,0
s13,p22,1
s13,p23,0
s13,p24,0
s13,p25,0
s13,p26,1
s13,p27,0
s13,p28,1
s13,p29,1
s13,p30,0
s13,p31,0
s13,p32,0
s13,p33,1
s13,p34,1
s13,p35,0
s13,p36,0
s13,p37,1
s13,p38,0
s13,p39,0
s13,p40,0
s13,p41,1
s13,p42,1
s13,p43,1
s13,p44,0
s13,p45,0
s13,p46,0
s13,p47,1
s13,p48,0
s13,p49,0
s13,p50,1
s13,p51,1
s13,p52,0
s13,p53,0
s13,p54,1
s13,p55,0
s13,p56,0
s13,p57,0
s13,p58,0
s13,p59,0
s13,p60,1
s13,p61,0
s13,p62,1
s13,p63,1
s13,p64,1
s13,p65,0
s13,p66,0
s13,p67,0
s13,p68,1
s13,p69,0
s13,p70,0
s13,p71,1
s13,p72,1
s13,p73,0
s13,p74,0
s13,p75,0
s13,p76,1
s13,p77,0
s13,p78,0
s13,p79,0
s13,p80,0
s13,p81,1
s13,p82,0
s13,p83,1
s13,p84,0
s13,p85,1
s13,p86,1
s13,p87,0
s13,p88,0
s13,p89,0
s13,p90,0
s13,p91,1
s13,p92,0
s13,p93,0
s13,p94,1
s13,p95,1
s13,p96,0
s13,p97,0
s13,p98,0
s13,p99,1
s13,p100,1
s13,p101,1
s13,p102,1
s13,p103,0
s13,p104,1
s13,p105,0
s13,p106,1
s13,p107,1
s13,p108,1
s13,p109,0
s13,p110,1
s13,p111,0
s13,p112,0
s13,p113,0
s13,p114,0
s13,p115,0
s13,p116,1
s13,p117,1
s13,p118,1
s13,p119,1
s13,p120,1
s13,p121,0
s13,p122,1
s13,p123,0
s13,p124,0
s13,p125,0
s13,p126,0
s13,p127,1
s13,p128,0
s13,p129,0
s13,p130,0
s13,p131,1
s13,p132,1
s13,p133,0
s13,p134,0
s13,p135,1
s13,p136,0
s13,p137,1
s13,p138,1
s13,p139,1
s13,p140,1
s13,p141,0
s13,p142,1
s13,p143,1
s13,p144,0
s13,p145,0
s13,p146,0
s13,p147,1
s13,p148,1
s13,p149,0
s13,p150,1
s13,p151,0
s13,p152,0
s13,p153,0
s13,p154,1
s13,p155,0
s13,p156,1
s13,p157,1
s13,p158,1
s13,p159,1
s13,p160,0
s13,p161,0
s13,p162,0
s13,p163,0
s13,p164,0
s13,p165,0
s13,p166,0
s13,p167,0
s13,p168,0
s13,p169,1
s13,p170,1
s13,p171,1
s13,p172,1
s13,p173,0
s13,p174,0
s13,p175,1
s13,p176,1
s13,p177,0
s13,p178,0
s13,p179,1
s13,p180,1
s13,p181,0
s13,p182,1
s13,p183,1
s13,p184,0
s13,p185,0
s13,p186,0
s13,p187,1
s13,p188,0
s13,p189,0
s13,p190,1
s13,p191,1
s13,p192,1
s13,p193,1
s13,p194,0
s13,p195,1
s13,p196,1
s13,p197,0
s13,p198,1
s13,p199,0
s13,p200,0
s14,p1,0
s14,p2,0
s14,p3,0
s14,p4,0
s14,p5,1
s14,p6,0
s14,p7,0
s14,p8,1
s14,p9,0
s14,p10,0
s14,p11,0
s14,p12,1
s14,p13,0
s14,p14,1
s14,p15,0
s14,p16,1
s14,p17,1
s14,p18,0
s14,p19,0
s14,p20,0
s14,p21,0
s14,p22,1
s14,p23,0
s14,p24,1
s14,p25,1
s14,p26,0
s14,p27,0
s14,p28,0
s14,p29,0
s14,p30,1
s14,p31,0
s14,p32,1
s14,p33,0
s14,p34,0
s14,p35,0
s14,p36,1
s14,p37,0
s14,p38,1
s14,p39,0
s14,p40,1
s14,p41,0
s14,p42,1
s14,p43,1
s14,p44,0
s14,p45,1
s14,p46,0
s14,p47,1
s14,p48,1
s14,p49,1
s14,p50,0
s14,p51,1
s14,p52,0
s14,p53,0
s14,p54,1
s14,p55,0
s14,p56,0
s14,p57,1
s14,p58,1
s14,p59,1
s14,p60,1
s14,p61,0
s14,p62,0
s14,p63,0
s14,p64,1
s14,p65,0
s14,p66,1
s14,p67,0
s14,p68,0
s14,p69,0
s14,p70,1
s14,p71,1
s14,p72,0
s14,p73,0
s14,p74,0
s14,p75,1
s14,p76,0
s14,p77,1
s14,p78,1
s14,p79,0
s14,p80,0
s14,p81,0
s14,p82,1
s14,p83,1
s14,p84,1
s14,p85,0
s14,p86,0
s14,p87,1
s14,p88,1
s14,p89,0
s14,p90,0
s14,p91,1
s14,p92,0
s14,p93,1
s14,p94,1
s14,p95,0
s14,p96,0
s14,p97,1
s14,p98,1
s14,p99,0
s14,p100,1
s14,p101,0
s14,p102,1
s14,p103,1
s14,p104,1
s14,p105,0
s14,p106,0
s14,p107,1
s14,p108,0
s14,p109,1
s14,p110,0
s14,p111,0
s14,p112,0
s14,p113,0
s14,p114,0
s14,p115,1
s14,p116,0
s14,p117,0
s14,p118,0
s14,p119,0
s14,p120,1
s14,p121,0
s14,p122,0
s14,p123,1
s14,p124,1
s14,p125,1
s14,p126,1
s14,p127,0
s14,p128,1
s14,p129,1
s14,p130,1
s14,p131,0
s14,p132,0
s14,p133,1
s14,p134,0
s14,p135,1
s14,p136,0
s14,p137,0
s14,p138,1
s14,p139,1
s14,p140,0
s14,p141,0
s14,p142,1
s14,p143,1
s14,p144,0
s14,p145,0
s14,p146,1
s14,p147,1
s14,p148,0
s14,p149,1
s14,p150,0
s14,p151,1
s14,p152,1
s14,p153,0
s14,p154,1
s14,p155,0
s14,p156,1
s14,p157,1
s14,p158,0
s14,p159,1
s14,p160,0
s14,p161,1
s14,p162,0
s14,p163,1
s14,p164,1
s14,p165,0
s14,p166,1
s14,p167,0
s14,p168,0
s14,p169,1
s14,p170,0
s14,p171,1
s14,p172,0
s14,p173,0
s14,p174,0
s14,p175,0
s14,p176,0
s14,p177,0
s14,p178,0
s14,p179,0
s14,p180,0
s14,p181,0
s14,p182,0
s14,p183,0
s14,p184,1
s14,p185,1
s14,p186,1
s14,p187,1
s14,p188,1
s14,p189,0
s14,p190,1
s14,p191,1
s14,p192,0
s14,p193,0
s14,p194,1
s14,p195,0
s14,p196,1
s14,p197,1
s14,p198,1
s14,p199,1
s14,p200,0
s15,p1,1
s15,p2,0
s15,p3,0
s15,p4,0
s15,p5,0
s15,p6,1
s15,p7,0
s15,p8,1
s15,p9,1
s15,p10,0
s15,p11,1
s15,p12,0
s15,p13,1
s15,p14,1
s15,p15,0
s15,p16,0
s15,p17,0
s15,p18,0
s15,p19,0
s15,p20,1
s15,p21,0
s15,p22,0
s15,p23,1
s15,p24,0
s15,p25,1
s15,p26,1
s15,p27,0
s15,p28,1
s15,p29,0
s15,p30,0
s15,p31,1
s15,p32,1
s15,p33,0
s15,p34,0
s15,p35,0
s15,p36,0
s15,p37,1
s15,p38,0
s15,p39,1
s15,p40,1
s15,p41,1
s15,p42,0
s15,p43,0
s15,p44,0
s15,p45,0
s15,p46,1
s15,p47,1
s15,p48,0
s15,p49,1
s15,p50,1
s15,p51,1
s15,p52,1
s15,p53,1
s15,p54,0
s15,p55,0
s15,p56,1
s15,p57,1
s15,p58,1
s15,p59,1
s15,p60,0
s15,p61,0
s15,p62,1
s15,p63,1
s15,p64,1
s15,p65,0
s15,p66,0
s15,p67,1
s15,p68,0
s15,p69,1
s15,p70,0
s15,p71,0
s15,p72,1
s15,p73,1
s15,p74,0
s15,p75,1
s15,p76,1
s15,p77,0
s15,p78,1
s15,p79,0
s15,p80,1
s15,p81,1
s15,p82,1
s15,p83,0
s15,p84,1
s15,p85,1
s15,p86,1
s15,p87,1
s15,p88,1
s15,p89,1
s15,p90,0
s15,p91,1
s15,p92,1
s15,p93,1
s15,p94,1
s15,p95,1
s15,p96,1
s15,p97,1
s15,p98,1
s15,p99,0
s15,p100,1
s15,p101,1
s15,p102,0
s15,p103,0
s15,p104,0
s15,p105,0
s15,p106,1
s15,p107,0
s15,p108,1
s15,p109,1
s15,p110,0
s15,p111,0
s15,p112,1
s15,p113,0
s15,p114,1
s15,p115,1
s15,p116,1
s15,p117,1
s15,p118,0
s15,p119,1
s15,p120,0
s15,p121,0
s15,p122,1
s15,p123,0
s15,p124,1
s15,p125,1
s15,p126,0
s15,p127,0
s15,p128,1
s15,p129,1
s15,p130,1
s15,p131,0
s15,p132,0
s15,p133,1
s15,p134,1
s15,p135,1
s15,p136,1
s15,p137,1
s15,p138,0
s15,p139,1
s15,p140,0
s15,p141,0
s15,p142,1
s15,p143,0
s15,p144,0
s15,p145,1
s15,p146,1
s15,p147,0
s15,p148,0
s15,p149,0
s15,p150,0
s15,p151,1
s15,p152,1
s15,p153,0
s15,p154,1
s15,p155,0
s15,p156,0
s15,p157,0
s15,p158,1
s15,p159,1
s15,p160,1
s15,p161,1
s15,p162,0
s15,p163,1
s15,p164,1
s15,p165,0
s15,p166,1
s15,p167,1
s15,p168,1
s15,p169,1
s15,p170,1
s15,p171,1
s15,p172,1
s15,p173,0
s15,p174,1
s15,p175,1
s15,p176,1
s15,p177,0
s15,p178,0
s15,p179,0
s15,p180,1
s15,p181,0
s15,p182,0
s15,p183,1
s15,p184,0
s15,p185,0
s15,p186,0
s15,p187,1
s15,p188,0
s15,p189,0
s15,p190,1
s15,p191,0
s15,p192,0
s15,p193,1
s15,p194,1
s15,p195,1
s15,p196,0
s15,p197,1
s15,p198,1
s15,p199,1
s15,p200,0
s16,p1,1
s16,p2,0
s16,p3,1
s16,p4,0
s16,p5,1
s16,p6,1
s16,p7,0
s16,p8,1
s16,p9,1
s16,p10,1
s16,p11,1
s16,p12,0
s16,p13,1
s16,p14,0
s16,p15,0
s16,p16,1
s16,p17,1
s16,p18,0
s16,p19,0
s16,p20,0
s16,p21,0
s16,p22,0
s16,p23,1
s16,p24,0
s16,p25,1
s16,p26,1
s16,p27,1
s16,p28,1
s16,p29,0
s16,p30,1
s16,p31,1
s16,p32,0
s16,p33,1
s16,p34,0
s16,p35,0
s16,p36,0
s16,p37,1
s16,p38,1
s16,p39,0
s16,p40,1
s16,p41,1
s16,p42,1
s16,p43,1
s16,p44,1
s16,p45,1
s16,p46,1
s16,p47,0
s16,p48,1
s16,p49,0
s16,p50,0
s16,p51,0
s16,p52,1
s16,p53,1
s16,p54,0
s16,p55,0
s16,p56,0
s16,p57,0
s16,p58,0
s16,p59,0
s16,p60,1
s16,p61,1
s16,p62,1
s16,p63,1
s16,p64,1
s16,p65,0
s16,p66,0
s16,p67,0
s16,p68,0
s16,p69,1
s16,p70,1
s16,p71,0
s16,p72,1
s16,p73,1
s16,p74,1
s16,p75,1
s16,p76,1
s16,p77,0
s16,p78,0
s16,p79,1
s16,p80,1
s16,p81,1
s16,p82,0
s16,p83,1
s16,p84,1
s16,p85,0
s16,p86,1
s16,p87,0
s16,p88,0
s16,p89,0
s16,p90,0
s16,p91,1
s16,p92,0
s16,p93,0
s16,p94,0
s16,p95,1
s16,p96,0
s16,p97,0
s16,p98,0
s16,p99,1
s16,p100,1
s16,p101,1
s16,p102,0
s16,p103,1
s16,p104,0
s16,p105,1
s16,p106,1
s16,p107,1
s16,p108,1
s16,p109,1
s16,p110,1
s16,p111,1
s16,p112,1
s16,p113,1
s16,p114,0
s16,p115,1
s16,p116,1
s16,p117,0
s16,p118,1
s16,p119,0
s16,p120,0
s16,p121,1
s16,p122,0
s16,p123,1
s16,p124,1
s16,p125,1
s16,p126,0
s16,p127,1
s16,p128,1
s16,p129,0
s16,p130,0
s16,p131,0
s16,p132,1
s16,p133,1
s16,p134,1
s16,p135,1
s16,p136,0
s16,p137,0
s16,p138,0
s16,p139,1
s16,p140,1
s16,p141,0
s16,p142,0
s16,p143,0
s16,p144,1
s16,p145,0
s16,p146,1
s16,p147,1
s16,p148,0
s16,p149,1
s16,p150,1
s16,p151,0
s16,p152,0
s16,p153,0
s16,p154,1
s16,p155,1
s16,p156,0
s16,p157,1
s16,p158,0
s16,p159,1
s16,p160,0
s16,p161,0
s16,p162,0
s16,p163,1
s16,p164,1
s16,p165,1
s16,p166,0
s16,p167,1
s16,p168,1
s16,p169,1
s16,p170,1
s16,p171,0
s16,p172,0
s16,p173,0
s16,p174,1
s16,p175,1
s16,p176,1
s16,p177,0
s16,p178,1
s16,p179,0
s16,p180,1
s16,p181,1
s16,p182,0
s16,p183,0
s16,p184,1
s16,p185,0
s16,p186,0
s16,p187,0
s16,p188,1
s16,p189,1
s16,p190,0
s16,p191,1
s16,p192,0
s16,p193,1
s16,p194,0
s16,p195,1
s16,p196,0
s16,p197,1
s16,p198,0
s16,p199,0
s16,p200,0
s17,p1,0
s17,p2,0
s17,p3,0
s17,p4,1
s17,p5,1
s17,p6,1
s17,p7,0
s17,p8,0
s17,p9,1
s17,p10,0
s17,p11,1
s17,p12,1
s17,p13,0
s17,p14,0
s17,p15,1
s17,p16,1
s17,p17,1
s17,p18,1
s17,p19,1
s17,p20,0
s17,p21,0
s17,p22,0
s17,p23,1
s17,p24,0
s17,p25,1
s17,p26,1
s17,p27,1
s17,p28,0
s17,p29,0
s17,p30,0
s17,p31,0
s17,p32,0
s17,p33,0
s17,p34,0
s17,p35,1
s17,p36,1
s17,p37,0
s17,p38,0
s17,p39,1
s17,p40,1
s17,p41,0
s17,p42,1
s17,p43,0
s17,p44,0
s17,p45,0
s17,p46,1
s17,p47,1
s17,p48,1
s17,p49,0
s17,p50,0
s17,p51,1
s17,p52,0
s17,p53,0
s17,p54,0
s17,p55,1
s17,p56,1
s17,p57,0
s17,p58,1
s17,p59,0
s17,p60,0
s17,p61,1
s17,p62,1
s17,p63,1
s17,p64,1
s17,p65,1
s17,p66,0
s17,p67,1
s17,p68,0
s17,p69,0
s17,p70,1
s17,p71,1
s17,p72,0
s17,p73,0
s17,p74,1
s17,p75,1
s17,p76,1
s17,p77,0
s17,p78,0
s17,p79,1
s17,p80,0
s17,p81,0
s17,p82,0
s17,p83,0
s17,p84,0
s17,p85,1
s17,p86,1
s17,p87,1
s17,p88,0
s17,p89,1
s17,p90,1
s17,p91,1
s17,p92,1
s17,p93,1
s17,p94,1
s17,p95,1
s17,p96,1
s17,p97,1
s17,p98,0
s17,p99,1
s17,p100,0
s17,p101,0
s17,p102,0
s17,p103,0
s17,p104,1
s17,p105,1
s17,p106,0
s17,p107,0
s17,p108,0
s17,p109,1
s17,p110,1
s17,p111,0
s17,p112,1
s17,p113,1
s17,p114,0
s17,p115,1
s17,p116,1
s17,p117,0
s17,p118,0
s17,p119,0
s17,p120,1
s17,p121,1
s17,p122,1
s17,p123,1
s17,p124,1
s17,p125,1
s17,p126,1
s17,p127,0
s17,p128,1
s17,p129,0
s17,p130,1
s17,p131,0
s17,p132,1
s17,p133,1
s17,p134,0
s17,p135,1
s17,p136,1
s17,p137,1
s17,p138,1
s17,p139,1
s17,p140,1
s17,p141,1
s17,p142,1
s17,p143,1
s17,p144,0
s17,p145,1
s17,p146,0
s17,p147,1
s17,p148,1
s17,p149,0
s17,p150,1
s17,p151,0
s17,p152,1
s17,p153,0
s17,p154,0
s17,p155,1
s17,p156,0
s17,p157,1
s17,p158,0
s17,p159,1
s17,p160,0
s17,p161,1
s17,p162,1
s17,p163,0
s17,p164,0
s17,p165,1
s17,p166,0
s17,p167,1
s17,p168,1
s17,p169,1
s17,p170,0
s17,p171,0
s17,p172,0
s17,p173,1
s17,p174,0
s17,p175,0
s17,p176,1
s17,p177,0
s17,p178,1
s17,p179,0
s17,p180,1
s17,p181,0
s17,p182,1
s17,p183,1
s17,p184,1
s17,p185,0
s17,p186,1
s17,p187,0
s17,p188,0
s17,p189,0
s17,p190,1
s17,p191,1
s17,p192,0
s17,p193,0
s17,p194,1
s17,p195,1
s17,p196,1
s17,p197,1
s17,p198,1
s17,p199,0
s17,p200,0
s18,p1,0
s18,p2,1
s18,p3,1
s18,p4,1
s18,p5,0
s18,p6,0
s18,p7,0
s18,p8,0
s18,p9,0
s18,p10,0
s18,p11,0
s18,p12,0
s18,p13,1
s18,p14,0
s18,p15,1
s18,p16,1
s18,p17,1
s18,p18,1
s18,p19,0
s18,p20,1
s18,p21,1
s18,p22,1
s18,p23,0
s18,p24,1
s18,p25,0
s18,p26,0
s18,p27,0
s18,p28,1
s18,p29,0
s18,p30,0
s18,p31,1
s18,p32,1
s18,p33,0
s18,p34,0
s18,p35,1
s18,p36,1
s18,p37,1
s18,p38,1
s18,p39,1
s18,p40,0
s18,p41,1
s18,p42,0
s18,p43,0
s18,p44,0
s18,p45,0
s18,p46,0
s18,p47,1
s18,p48,1
s18,p49,0
s18,p50,0
s18,p51,1
s18,p52,0
s18,p53,1
s18,p54,0
s18,p55,0
s18,p56,1
s18,p57,1
s18,p58,1
s18,p59,1
s18,p60,1
s18,p61,1
s18,p62,1
s18,p63,0
s18,p64,0
s18,p65,1
s18,p66,0
s18,p67,0
s18,p68,0
s18,p69,1
s18,p70,1
s18,p71,0
s18,p72,0
s18,p73,1
s18,p74,1
s18,p75,1
s18,p76,0
s18,p77,1
s18,p78,1
s18,p79,1
s18,p80,1
s18,p81,0
s18,p82,0
s18,p83,0
s18,p84,0
s18,p85,1
s18,p86,0
s18,p87,1
s18,p88,1
s18,p89,1
s18,p90,0
s18,p91,1
s18,p92,1
s18,p93,1
s18,p94,1
s18,p95,1
s18,p96,1
s18,p97,0
